canonical,aliases,meaning,partOfSpeech,domain,level,example,sourceTag,reviewStatus
eina assignment ngammi,,I can assignment,phrase,phrase-chat,chat,eina assignment ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina article ngammi,,I can article,phrase,phrase-chat,chat,eina article ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina lairik ngammi,,I can lairik,phrase,phrase-chat,chat,eina lairik ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina phone ngammi,,I can phone,phrase,phrase-chat,chat,eina phone ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina charger ngammi,,I can charger,phrase,phrase-chat,chat,eina charger ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina network ngammi,,I can network,phrase,phrase-chat,chat,eina network ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina internet ngammi,,I can internet,phrase,phrase-chat,chat,eina internet ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina payment ngammi,,I can payment,phrase,phrase-chat,chat,eina payment ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina report ngammi,,I can report,phrase,phrase-chat,chat,eina report ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina notice ngammi,,I can notice,phrase,phrase-chat,chat,eina notice ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina dictionary ngammi,,I can dictionary,phrase,phrase-chat,chat,eina dictionary ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina word ngammi,,I can word,phrase,phrase-chat,chat,eina word ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina database ngammi,,I can database,phrase,phrase-chat,chat,eina database ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina keyboard ngammi,,I can keyboard,phrase,phrase-chat,chat,eina keyboard ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina standard ngammi,,I can standard,phrase,phrase-chat,chat,eina standard ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina download ngammi,,I can download,phrase,phrase-chat,chat,eina download ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
eina update ngammi,,I can update,phrase,phrase-chat,chat,eina update ngammi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang chak tougadabra,,will you do chak?,phrase,phrase-chat,chat,nang chak tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang ishing tougadabra,,will you do ishing?,phrase,phrase-chat,chat,nang ishing tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang medicine tougadabra,,will you do medicine?,phrase,phrase-chat,chat,nang medicine tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang doctor tougadabra,,will you do doctor?,phrase,phrase-chat,chat,nang doctor tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang school tougadabra,,will you do school?,phrase,phrase-chat,chat,nang school tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang meeting tougadabra,,will you do meeting?,phrase,phrase-chat,chat,nang meeting tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang bus tougadabra,,will you do bus?,phrase,phrase-chat,chat,nang bus tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang taxi tougadabra,,will you do taxi?,phrase,phrase-chat,chat,nang taxi tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang market tougadabra,,will you do market?,phrase,phrase-chat,chat,nang market tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang office tougadabra,,will you do office?,phrase,phrase-chat,chat,nang office tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang homework tougadabra,,will you do homework?,phrase,phrase-chat,chat,nang homework tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang assignment tougadabra,,will you do assignment?,phrase,phrase-chat,chat,nang assignment tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang article tougadabra,,will you do article?,phrase,phrase-chat,chat,nang article tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang lairik tougadabra,,will you do lairik?,phrase,phrase-chat,chat,nang lairik tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang phone tougadabra,,will you do phone?,phrase,phrase-chat,chat,nang phone tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang charger tougadabra,,will you do charger?,phrase,phrase-chat,chat,nang charger tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang network tougadabra,,will you do network?,phrase,phrase-chat,chat,nang network tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang internet tougadabra,,will you do internet?,phrase,phrase-chat,chat,nang internet tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang payment tougadabra,,will you do payment?,phrase,phrase-chat,chat,nang payment tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang report tougadabra,,will you do report?,phrase,phrase-chat,chat,nang report tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang notice tougadabra,,will you do notice?,phrase,phrase-chat,chat,nang notice tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang dictionary tougadabra,,will you do dictionary?,phrase,phrase-chat,chat,nang dictionary tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang word tougadabra,,will you do word?,phrase,phrase-chat,chat,nang word tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang database tougadabra,,will you do database?,phrase,phrase-chat,chat,nang database tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang keyboard tougadabra,,will you do keyboard?,phrase,phrase-chat,chat,nang keyboard tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang standard tougadabra,,will you do standard?,phrase,phrase-chat,chat,nang standard tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang download tougadabra,,will you do download?,phrase,phrase-chat,chat,nang download tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nang update tougadabra,,will you do update?,phrase,phrase-chat,chat,nang update tougadabra asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chak asi phajare,,chak is good,phrase,phrase-chat,chat,chak asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ishing asi phajare,,ishing is good,phrase,phrase-chat,chat,ishing asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
medicine asi phajare,,medicine is good,phrase,phrase-chat,chat,medicine asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
doctor asi phajare,,doctor is good,phrase,phrase-chat,chat,doctor asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
school asi phajare,,school is good,phrase,phrase-chat,chat,school asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
meeting asi phajare,,meeting is good,phrase,phrase-chat,chat,meeting asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
bus asi phajare,,bus is good,phrase,phrase-chat,chat,bus asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
taxi asi phajare,,taxi is good,phrase,phrase-chat,chat,taxi asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
market asi phajare,,market is good,phrase,phrase-chat,chat,market asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
office asi phajare,,office is good,phrase,phrase-chat,chat,office asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
homework asi phajare,,homework is good,phrase,phrase-chat,chat,homework asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
assignment asi phajare,,assignment is good,phrase,phrase-chat,chat,assignment asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
article asi phajare,,article is good,phrase,phrase-chat,chat,article asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lairik asi phajare,,lairik is good,phrase,phrase-chat,chat,lairik asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
phone asi phajare,,phone is good,phrase,phrase-chat,chat,phone asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
charger asi phajare,,charger is good,phrase,phrase-chat,chat,charger asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
network asi phajare,,network is good,phrase,phrase-chat,chat,network asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
internet asi phajare,,internet is good,phrase,phrase-chat,chat,internet asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
payment asi phajare,,payment is good,phrase,phrase-chat,chat,payment asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
report asi phajare,,report is good,phrase,phrase-chat,chat,report asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
notice asi phajare,,notice is good,phrase,phrase-chat,chat,notice asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
dictionary asi phajare,,dictionary is good,phrase,phrase-chat,chat,dictionary asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
word asi phajare,,word is good,phrase,phrase-chat,chat,word asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
database asi phajare,,database is good,phrase,phrase-chat,chat,database asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
keyboard asi phajare,,keyboard is good,phrase,phrase-chat,chat,keyboard asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
standard asi phajare,,standard is good,phrase,phrase-chat,chat,standard asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
download asi phajare,,download is good,phrase,phrase-chat,chat,download asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
update asi phajare,,update is good,phrase,phrase-chat,chat,update asi phajare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
